empresa_id,periodo_star,incidencia_id,interrupcion_id,bloque_reposicion_id,causa_id,calificacion_interrupcion_id,fh_inicio_interrupcion,fh_termino_bloque,duracion,clientes_int,alimentador_id,comuna_id,nivel_tension,Horas_interrupcion,clientes_comuna,clientes_empresa,SAIFI_COMUNA,SAIDI_COMUNA,SAIFI_EMPRESA,SAIDI_EMPRESA,tipo_interrupcion,year,nombre_comuna
006,032026,1009044,006307202603010400,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010401,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010402,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010403,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010404,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010405,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010406,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010407,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010408,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010409,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010410,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010411,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010412,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010413,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010414,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010415,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010416,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010417,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010418,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010419,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010420,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010421,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010422,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010423,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010424,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010425,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010426,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010427,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010428,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010429,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010430,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010431,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010432,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010433,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010434,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010435,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010436,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010437,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010438,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010439,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010440,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010441,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010442,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010443,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010444,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010445,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010446,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010447,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010448,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010449,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010450,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010451,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010452,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010453,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010454,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010455,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010456,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010457,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010458,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010459,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010460,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010461,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010462,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010463,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1008972,006307202603010464,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000007,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1008972,006307202603010465,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000007,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1008972,006307202603010466,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000007,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1008972,006307202603010467,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000007,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1003854,006307202603010468,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000092,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1008972,006307202603010469,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000007,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1008972,006307202603010470,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000007,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1008972,006307202603010471,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000007,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010472,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1008972,006307202603010473,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000007,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010474,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010475,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010476,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010477,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010478,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010479,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010480,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010481,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010482,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010483,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010484,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010485,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010486,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010487,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010488,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010489,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010490,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1008972,006307202603010491,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000007,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010492,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010493,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010494,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010495,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010496,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010497,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010498,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010499,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010500,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010501,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010502,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010503,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010504,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010505,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010506,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010507,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010508,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010509,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1009044,006307202603010510,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
006,032026,1008972,006307202603010511,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000007,5109,DOM,743.966666666,93708,705741,0.000010671447475,0.00793920121,0.00000141695041,0.00105416387,FM,2026,Viña del Mar
006,032026,1009044,006307202603010512,1,1202,3,2026-03-01 00:01:00,2026-03-31 23:59:00,2678280,1,60000006,5801,DOM,743.966666666,68358,705741,0.000014628865677,0.01088338843,0.00000141695041,0.00105416387,FM,2026,Quilpué
